'woodp'=>2080000,'clayp'=>2400000,'ironp'=>2400000,'cropp'=>3599196,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397883,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51129906,'upkeep'=>318632
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397883,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397883,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397883,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51128780,'upkeep'=>319758
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815316446,'upkeep'=>944564141
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397883,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51128029.6,'upkeep'=>320508.4
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51127982.4,'upkeep'=>320555.6
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51127696.8,'upkeep'=>320841.2
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51127616.4,'upkeep'=>320921.6
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815317040,'upkeep'=>944564735
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815317058,'upkeep'=>944564753
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51126462.4,'upkeep'=>322075.6
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51125978.4,'upkeep'=>322559.6
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51125881.6,'upkeep'=>322656.4
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51125881.6,'upkeep'=>322656.4
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815941502,'upkeep'=>944565197
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51125669.2,'upkeep'=>322868.8
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51125478,'upkeep'=>323060
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51125360,'upkeep'=>323178
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51124812.4,'upkeep'=>323725.6
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815942006,'upkeep'=>944565701
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815942042,'upkeep'=>944565737
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51124267.2,'upkeep'=>324270.8
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123991.2,'upkeep'=>324546.8
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123840,'upkeep'=>324698
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123826,'upkeep'=>324712
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815942276,'upkeep'=>944565971
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815942321,'upkeep'=>944566016
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123682,'upkeep'=>324856
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123446,'upkeep'=>325092
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123349.2,'upkeep'=>325188.8
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815942456,'upkeep'=>944566151
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51123184,'upkeep'=>325354
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815942609,'upkeep'=>944566304
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51121949.6,'upkeep'=>326588.4
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815943068,'upkeep'=>944566763
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51121711.2,'upkeep'=>326826.8
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815943194,'upkeep'=>944566889
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51120679.6,'upkeep'=>327858.4
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815943500,'upkeep'=>944567195
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51120500.4,'upkeep'=>328037.6
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51118897.6,'upkeep'=>329640.4
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51118874,'upkeep'=>329664
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51118399.6,'upkeep'=>330138.4
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51118385.6,'upkeep'=>330152.4
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815944526,'upkeep'=>944568221
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520872,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51116674.4,'upkeep'=>331863.6
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815945093,'upkeep'=>944568788
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51116308,'upkeep'=>332230
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51115162.4,'upkeep'=>333375.6
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815945498,'upkeep'=>944569193
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51113777.6,'upkeep'=>334760.4
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51113588,'upkeep'=>334950
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20189723.2,'upkeep'=>77438748.8
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20187380.6,'upkeep'=>77441091.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20186143,'upkeep'=>77442329
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20185612.6,'upkeep'=>77442859.4
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20185568.4,'upkeep'=>77442903.6
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20185303.2,'upkeep'=>77443168.8
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815947073,'upkeep'=>944570768
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20182883,'upkeep'=>77445589
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20181811.4,'upkeep'=>77446660.6
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20181457.8,'upkeep'=>77447014.2
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20181285.8,'upkeep'=>77447186.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520879,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397874,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20175004.6,'upkeep'=>77453467.4
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20172838.8,'upkeep'=>77455633.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20168021,'upkeep'=>77460451
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815950979,'upkeep'=>944574674
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815950997,'upkeep'=>944574692
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815951393,'upkeep'=>944575088
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20160551.2,'upkeep'=>77467920.8
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>20158827.4,'upkeep'=>77469644.6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51135257.6,'upkeep'=>313322.4
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51133579.6,'upkeep'=>315000.4
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51133244,'upkeep'=>315336
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34285831,'upkeep'=>2463111
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34285397,'upkeep'=>2463545
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520886,'upkeep'=>219643287
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51131958,'upkeep'=>316622
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51131130,'upkeep'=>317450
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34284487,'upkeep'=>2464455
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34284417,'upkeep'=>2464525
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34284375,'upkeep'=>2464567
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34284347,'upkeep'=>2464595
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34284319,'upkeep'=>2464623
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34283647,'upkeep'=>2465295
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34283465,'upkeep'=>2465477
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74258571.8,'upkeep'=>1319952.2
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520894,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520894,'upkeep'=>219643287
'woodp'=>19600000,'clayp'=>19600000,'ironp'=>19600000,'cropp'=>74258179.8,'upkeep'=>1320344.2
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520894,'upkeep'=>219643287
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34281547,'upkeep'=>2467395
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520894,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520894,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34280819,'upkeep'=>2468123
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34280301,'upkeep'=>2468641
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397864,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34279895,'upkeep'=>2469047
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>25124000,'clayp'=>15324000,'ironp'=>20224000,'cropp'=>37372990,'upkeep'=>6
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397854,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397854,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34279307,'upkeep'=>2469635
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397854,'upkeep'=>100
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815914133,'upkeep'=>944537828
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397854,'upkeep'=>100
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397854,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34278285,'upkeep'=>2470657
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34277823,'upkeep'=>2471119
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397854,'upkeep'=>100
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34277739,'upkeep'=>2471203
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520894,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34277319,'upkeep'=>2471623
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>34276857,'upkeep'=>2472085
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815915528,'upkeep'=>944539223
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815916185,'upkeep'=>944539880
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815916257,'upkeep'=>944539952
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36744470,'upkeep'=>4472
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815916545,'upkeep'=>944540240
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>36743812,'upkeep'=>5130
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815917022,'upkeep'=>944540717
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>33856942.6,'upkeep'=>2891706.4
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>33855307.4,'upkeep'=>2893341.6
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815917436,'upkeep'=>944541131
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51058486,'upkeep'=>390052
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815917652,'upkeep'=>944541347
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815917706,'upkeep'=>944541401
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>24500000,'clayp'=>24500000,'ironp'=>24500000,'cropp'=>51056826.8,'upkeep'=>391711.2
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>18876453.7,'upkeep'=>78752018.3
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815917922,'upkeep'=>944541617
'woodp'=>6125000,'clayp'=>6125000,'ironp'=>6125000,'cropp'=>-815917922,'upkeep'=>944541617
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>30625000,'clayp'=>18375000,'ironp'=>24500000,'cropp'=>18876140.6,'upkeep'=>78752331.4
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815294108,'upkeep'=>944541803
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51113837.4,'upkeep'=>334742.6
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815294414,'upkeep'=>944542109
'woodp'=>20470000,'clayp'=>10320000,'ironp'=>9928000,'cropp'=>-199520902,'upkeep'=>219643287
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815294585,'upkeep'=>944542280
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815294603,'upkeep'=>944542298
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51112495,'upkeep'=>336085
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815294720,'upkeep'=>944542415
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>6749000,'clayp'=>6749000,'ironp'=>6749000,'cropp'=>-815294783,'upkeep'=>944542478
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>24500000,'clayp'=>19600000,'ironp'=>14700000,'cropp'=>29397844,'upkeep'=>100
'woodp'=>24500000,'clayp'=>14700000,'ironp'=>19600000,'cropp'=>36748996,'upkeep'=>0
'woodp'=>29400000,'clayp'=>29400000,'ironp'=>29400000,'cropp'=>51111307,'upkeep'=>337273
